MB16-43_21_BH3 -26.5086897271
MB16-43_21_BH3 -26.5086897271
MB16-43_21_F2 -198.9275152516
MB16-43_21_F2 -198.9275152516
MB16-43_21_H2 -1.1633984050
MB16-43_21_H2 -1.1633984050
MB16-43_21_MgH2 -200.7388520465
MB16-43_21_MgH2 -200.7388520465
MB16-43_21_O2 -149.8153695790
MB16-43_21_O2 -149.8153695790
MB16-43_21_P2 -681.5211536027
MB16-43_21_P2 -681.5211536027
MB16-43_22_23 -1477.2740135481
MB16-43_22_23 -1477.2740135481
MB16-43_22_23 -1477.2740135481
MB16-43_22_23 -1477.2740135481
MB16-43_22_23 -1477.2740135481
MB16-43_22_BH3 -26.5086897271
MB16-43_22_BH3 -26.5086897271
MB16-43_22_CH4 -40.3801311946
MB16-43_22_CH4 -40.3801311946
MB16-43_22_Cl2 -918.9869796011
MB16-43_22_Cl2 -918.9869796011
MB16-43_22_F2 -198.9275152516
MB16-43_22_F2 -198.9275152516
MB16-43_22_H2 -1.1633984050
MB16-43_22_H2 -1.1633984050
MB16-43_22_MgH2 -200.7388520465
MB16-43_22_MgH2 -200.7388520465
MB16-43_22_MgH2 -200.7388520465
MB16-43_22_SiH4 -291.3503978113
MB16-43_22_SiH4 -291.3503978113
MB16-43_23_24 -1719.4090500396
MB16-43_23_24 -1719.4090500396
MB16-43_23_24 -1719.4090500396
MB16-43_23_24 -1719.4090500396
MB16-43_23_AlH3 -243.6888554144
MB16-43_23_AlH3 -243.6888554144
MB16-43_23_BH3 -26.5086897271
MB16-43_23_BH3 -26.5086897271
MB16-43_23_F2 -198.9275152516
MB16-43_23_F2 -198.9275152516
MB16-43_23_H2 -1.1633984050
MB16-43_23_H2 -1.1633984050
MB16-43_23_O2 -149.8153695790
MB16-43_23_O2 -149.8153695790
MB16-43_23_S2 -795.0444306340
MB16-43_23_S2 -795.0444306340
MB16-43_23_SiH4 -291.3503978113
MB16-43_23_SiH4 -291.3503978113
MB16-43_27_28 -580.5270107947
MB16-43_27_28 -580.5270107947
MB16-43_27_28 -580.5270107947
MB16-43_27_28 -580.5270107947
MB16-43_27_AlH3 -243.6888554144
MB16-43_27_AlH3 -243.6888554144
MB16-43_27_BH3 -26.5086897271
MB16-43_27_BH3 -26.5086897271
MB16-43_27_F2 -198.9275152516
MB16-43_27_F2 -198.9275152516
MB16-43_27_N2 -109.1937882408
MB16-43_27_N2 -109.1937882408
MB16-43_27_O2 -149.8153695790
MB16-43_27_O2 -149.8153695790
MB16-43_29_30 -1506.8234954959
MB16-43_29_30 -1506.8234954959
MB16-43_29_30 -1506.8234954959
MB16-43_29_30 -1506.8234954959
MB16-43_29_AlH3 -243.6888554144
MB16-43_29_AlH3 -243.6888554144
MB16-43_29_BH3 -26.5086897271
MB16-43_29_BH3 -26.5086897271
MB16-43_29_CH4 -40.3801311946
MB16-43_29_CH4 -40.3801311946
MB16-43_29_F2 -198.9275152516
MB16-43_29_F2 -198.9275152516
MB16-43_29_H2 -1.1633984050
MB16-43_29_H2 -1.1633984050
MB16-43_29_LiH -8.0117128510
MB16-43_29_LiH -8.0117128510
MB16-43_29_S2 -795.0444306340
MB16-43_29_S2 -795.0444306340
MB16-43_29_SiH4 -291.3503978113
MB16-43_29_SiH4 -291.3503978113
MB16-43_2_AlH3 -243.6888554144
MB16-43_2_AlH3 -243.6888554144
MB16-43_2_CH4 -40.3801311946
MB16-43_2_CH4 -40.3801311946
MB16-43_2_F2 -198.9275152516
MB16-43_2_F2 -198.9275152516
MB16-43_2_H2 -1.1633984050
MB16-43_2_H2 -1.1633984050
MB16-43_2_LiH -8.0117128510
MB16-43_2_LiH -8.0117128510
MB16-43_2_MgH2 -200.7388520465
MB16-43_2_MgH2 -200.7388520465
MB16-43_2_NaH -162.3646202834
MB16-43_2_NaH -162.3646202834
MB16-43_2_O2 -149.8153695790
MB16-43_2_O2 -149.8153695790
MB16-43_2_S2 -795.0444306340
MB16-43_2_S2 -795.0444306340
MB16-43_30_31 -2329.8350635530
MB16-43_30_31 -2329.8350635530
MB16-43_30_31 -2329.8350635530
MB16-43_30_31 -2329.8350635530
MB16-43_3_04 -1110.9819838075
MB16-43_3_04 -1110.9819838075
MB16-43_3_04 -1110.9819838075
MB16-43_3_04 -1110.9819838075
MB16-43_30_AlH3 -243.6888554144
MB16-43_30_AlH3 -243.6888554144
MB16-43_30_BH3 -26.5086897271
MB16-43_30_BH3 -26.5086897271
MB16-43_30_CH4 -40.3801311946
MB16-43_30_CH4 -40.3801311946
MB16-43_30_Cl2 -918.9869796011
MB16-43_30_Cl2 -918.9869796011
MB16-43_30_F2 -198.9275152516
MB16-43_30_F2 -198.9275152516
MB16-43_30_H2 -1.1633984050
MB16-43_30_H2 -1.1633984050
MB16-43_30_O2 -149.8153695790
MB16-43_30_O2 -149.8153695790
MB16-43_30_P2 -681.5211536027
MB16-43_30_P2 -681.5211536027
MB16-43_31_AlH3 -243.6888554144
MB16-43_31_AlH3 -243.6888554144
MB16-43_31_BH3 -26.5086897271
MB16-43_31_BH3 -26.5086897271
MB16-43_31_F2 -198.9275152516
MB16-43_31_F2 -198.9275152516
MB16-43_31_H2 -1.1633984050
MB16-43_31_H2 -1.1633984050
MB16-43_31_LiH -8.0117128510
MB16-43_31_LiH -8.0117128510
MB16-43_31_N2 -109.1937882408
MB16-43_31_N2 -109.1937882408
MB16-43_31_S2 -795.0444306340
MB16-43_31_S2 -795.0444306340
MB16-43_31_SiH4 -291.3503978113
MB16-43_31_SiH4 -291.3503978113
MB16-43_33_34 -1441.8691264756
MB16-43_33_34 -1441.8691264756
MB16-43_33_34 -1441.8691264756
MB16-43_33_34 -1441.8691264756
MB16-43_33_AlH3 -243.6888554144
MB16-43_33_AlH3 -243.6888554144
MB16-43_33_BH3 -26.5086897271
MB16-43_33_BH3 -26.5086897271
MB16-43_33_CH4 -40.3801311946
MB16-43_33_CH4 -40.3801311946
MB16-43_33_F2 -198.9275152516
MB16-43_33_F2 -198.9275152516
MB16-43_33_H2 -1.1633984050
MB16-43_33_H2 -1.1633984050
MB16-43_33_MgH2 -200.7388520465
MB16-43_33_MgH2 -200.7388520465
MB16-43_33_N2 -109.1937882408
MB16-43_33_N2 -109.1937882408
MB16-43_33_O2 -149.8153695790
MB16-43_33_O2 -149.8153695790
MB16-43_33_P2 -681.5211536027
MB16-43_33_P2 -681.5211536027
MB16-43_33_SiH4 -291.3503978113
MB16-43_33_SiH4 -291.3503978113
MB16-43_34_35 -1784.1690753361
MB16-43_34_35 -1784.1690753361
MB16-43_34_35 -1784.1690753361
MB16-43_34_35 -1784.1690753361
MB16-43_34_35 -1784.1690753361
MB16-43_34_AlH3 -243.6888554144
MB16-43_34_AlH3 -243.6888554144
MB16-43_34_BH3 -26.5086897271
MB16-43_34_BH3 -26.5086897271
MB16-43_34_CH4 -40.3801311946
MB16-43_34_CH4 -40.3801311946
MB16-43_34_Cl2 -918.9869796011
MB16-43_34_Cl2 -918.9869796011
MB16-43_34_H2 -1.1633984050
MB16-43_34_H2 -1.1633984050
MB16-43_34_LiH -8.0117128510
MB16-43_34_LiH -8.0117128510
MB16-43_34_O2 -149.8153695790
MB16-43_34_O2 -149.8153695790
MB16-43_34_P2 -681.5211536027
MB16-43_34_P2 -681.5211536027
MB16-43_34_SiH4 -291.3503978113
MB16-43_34_SiH4 -291.3503978113
MB16-43_36_37 -1715.2215390649
MB16-43_36_37 -1715.2215390649
MB16-43_36_37 -1715.2215390649
MB16-43_36_37 -1715.2215390649
MB16-43_36_37 -1715.2215390649
MB16-43_36_AlH3 -243.6888554144
MB16-43_36_AlH3 -243.6888554144
MB16-43_36_BH3 -26.5086897271
MB16-43_36_BH3 -26.5086897271
MB16-43_36_CH4 -40.3801311946
MB16-43_36_CH4 -40.3801311946
MB16-43_36_F2 -198.9275152516
MB16-43_36_F2 -198.9275152516
MB16-43_36_H2 -1.1633984050
MB16-43_36_H2 -1.1633984050
MB16-43_36_O2 -149.8153695790
MB16-43_36_O2 -149.8153695790
MB16-43_36_S2 -795.0444306340
MB16-43_36_S2 -795.0444306340
MB16-43_36_SiH4 -291.3503978113
MB16-43_36_SiH4 -291.3503978113
MB16-43_37_38 -1833.2756537484
MB16-43_37_38 -1833.2756537484
MB16-43_37_38 -1833.2756537484
MB16-43_37_38 -1833.2756537484
MB16-43_37_AlH3 -243.6888554144
MB16-43_37_AlH3 -243.6888554144
MB16-43_37_BH3 -26.5086897271
MB16-43_37_BH3 -26.5086897271
MB16-43_37_CH4 -40.3801311946
MB16-43_37_CH4 -40.3801311946
MB16-43_37_F2 -198.9275152516
MB16-43_37_F2 -198.9275152516
MB16-43_37_H2 -1.1633984050
MB16-43_37_H2 -1.1633984050
MB16-43_37_N2 -109.1937882408
MB16-43_37_N2 -109.1937882408
MB16-43_37_P2 -681.5211536027
MB16-43_37_P2 -681.5211536027
MB16-43_37_S2 -795.0444306340
MB16-43_37_S2 -795.0444306340
MB16-43_37_SiH4 -291.3503978113
MB16-43_37_SiH4 -291.3503978113
MB16-43_39_40 -1066.0522472058
MB16-43_39_40 -1066.0522472058
MB16-43_39_40 -1066.0522472058
MB16-43_39_40 -1066.0522472058
MB16-43_39_40 -1066.0522472058
MB16-43_39_AlH3 -243.6888554144
MB16-43_39_AlH3 -243.6888554144
MB16-43_39_BH3 -26.5086897271
MB16-43_39_BH3 -26.5086897271
MB16-43_39_CH4 -40.3801311946
MB16-43_39_CH4 -40.3801311946
MB16-43_39_H2 -1.1633984050
MB16-43_39_H2 -1.1633984050
MB16-43_39_N2 -109.1937882408
MB16-43_39_N2 -109.1937882408
MB16-43_39_SiH4 -291.3503978113
MB16-43_39_SiH4 -291.3503978113
MB16-43_3_AlH3 -243.6888554144
MB16-43_3_AlH3 -243.6888554144
MB16-43_3_BH3 -26.5086897271
MB16-43_3_BH3 -26.5086897271
MB16-43_3_CH4 -40.3801311946
MB16-43_3_CH4 -40.3801311946
MB16-43_3_F2 -198.9275152516
MB16-43_3_F2 -198.9275152516
MB16-43_3_H2 -1.1633984050
MB16-43_3_H2 -1.1633984050
MB16-43_3_O2 -149.8153695790
MB16-43_3_O2 -149.8153695790
MB16-43_3_SiH4 -291.3503978113
MB16-43_3_SiH4 -291.3503978113
MB16-43_40_41 -1465.5557246787
MB16-43_40_41 -1465.5557246787
MB16-43_40_41 -1465.5557246787
MB16-43_40_41 -1465.5557246787
MB16-43_4_05 -2273.9093551409
MB16-43_4_05 -2273.9093551409
MB16-43_4_05 -2273.9093551409
MB16-43_4_05 -2273.9093551409
MB16-43_40_AlH3 -243.6888554144
MB16-43_40_AlH3 -243.6888554144
MB16-43_40_BH3 -26.5086897271
MB16-43_40_BH3 -26.5086897271
MB16-43_40_CH4 -40.3801311946
MB16-43_40_CH4 -40.3801311946
MB16-43_40_F2 -198.9275152516
MB16-43_40_F2 -198.9275152516
MB16-43_40_H2 -1.1633984050
MB16-43_40_H2 -1.1633984050
MB16-43_40_NaH -162.3646202834
MB16-43_40_NaH -162.3646202834
MB16-43_40_S2 -795.0444306340
MB16-43_40_S2 -795.0444306340
MB16-43_40_S2 -795.0444306340
MB16-43_41_42 -1319.0357515920
MB16-43_41_42 -1319.0357515920
MB16-43_41_42 -1319.0357515920
MB16-43_41_42 -1319.0357515920
MB16-43_41_AlH3 -243.6888554144
MB16-43_41_AlH3 -243.6888554144
MB16-43_41_BH3 -26.5086897271
MB16-43_41_BH3 -26.5086897271
MB16-43_41_CH4 -40.3801311946
MB16-43_41_CH4 -40.3801311946
MB16-43_41_F2 -198.9275152516
MB16-43_41_F2 -198.9275152516
MB16-43_41_H2 -1.1633984050
MB16-43_41_H2 -1.1633984050
MB16-43_41_N2 -109.1937882408
MB16-43_41_N2 -109.1937882408
MB16-43_41_O2 -149.8153695790
MB16-43_41_O2 -149.8153695790
MB16-43_41_P2 -681.5211536027
MB16-43_41_P2 -681.5211536027
MB16-43_42_43 -1187.3093971874
MB16-43_42_43 -1187.3093971874
MB16-43_42_43 -1187.3093971874
MB16-43_42_43 -1187.3093971874
MB16-43_42_AlH3 -243.6888554144
MB16-43_42_AlH3 -243.6888554144
MB16-43_42_BH3 -26.5086897271
MB16-43_42_BH3 -26.5086897271
MB16-43_42_F2 -198.9275152516
MB16-43_42_F2 -198.9275152516
MB16-43_42_H2 -1.1633984050
MB16-43_42_H2 -1.1633984050
MB16-43_42_N2 -109.1937882408
MB16-43_42_N2 -109.1937882408
MB16-43_42_O2 -149.8153695790
MB16-43_42_O2 -149.8153695790
MB16-43_42_SiH4 -291.3503978113
MB16-43_42_SiH4 -291.3503978113
MB16-43_4_BH3 -26.5086897271
MB16-43_4_BH3 -26.5086897271
MB16-43_4_Cl2 -918.9869796011
MB16-43_4_Cl2 -918.9869796011
MB16-43_4_Cl2 -918.9869796011
MB16-43_4_H2 -1.1633984050
MB16-43_4_H2 -1.1633984050
MB16-43_4_N2 -109.1937882408
MB16-43_4_N2 -109.1937882408
MB16-43_4_N2 -109.1937882408
MB16-43_4_P2 -681.5211536027
MB16-43_4_P2 -681.5211536027
MB16-43_4_P2 -681.5211536027
MB16-43_4_SiH4 -291.3503978113
MB16-43_4_SiH4 -291.3503978113
MB16-43_4_SiH4 -291.3503978113
MB16-43_7_08 -759.1911043019
MB16-43_7_08 -759.1911043019
MB16-43_7_08 -759.1911043019
MB16-43_7_08 -759.1911043019
MB16-43_7_AlH3 -243.6888554144
MB16-43_7_AlH3 -243.6888554144
MB16-43_7_AlH3 -243.6888554144
MB16-43_7_BeH2 -15.8190155806
MB16-43_7_BeH2 -15.8190155806
MB16-43_7_BeH2 -15.8190155806
MB16-43_7_BH3 -26.5086897271
MB16-43_7_BH3 -26.5086897271
MB16-43_7_BH3 -26.5086897271
MB16-43_7_CH4 -40.3801311946
MB16-43_7_CH4 -40.3801311946
MB16-43_7_CH4 -40.3801311946
MB16-43_7_F2 -198.9275152516
MB16-43_7_F2 -198.9275152516
MB16-43_7_F2 -198.9275152516
MB16-43_7_H2 -1.1633984050
MB16-43_7_H2 -1.1633984050
MB16-43_7_O2 -149.8153695790
MB16-43_7_O2 -149.8153695790
MB16-43_7_O2 -149.8153695790
